"","long","lat","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","color_notes","location","above_ground_sighter_measurement","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","lat_long","zip_codes","community_districts","borough_boundaries","city_council_districts","police_precincts"
"11",-73.9710760196868,40.7725506006789,"10F-PM-1019-02","10F","PM",10192018,2,"Juvenile","Gray","Cinnamon","Gray+Cinnamon","Cinnamon head & stripe","Ground Plane","FALSE","Behind fence, grass",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"POINT (-73.9710760196868 40.7725506006789)",NA,19,4,19,13
"12",-73.9712318712643,40.7773053099657,"14D-PM-1019-04","14D","PM",10192018,4,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9712318712643 40.7773053099657)",NA,19,4,19,13
"13",-73.9579218587172,40.7960605028848,"38C-AM-1019-04","38C","AM",10192018,4,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9579218587172 40.79606050288481)",NA,19,4,19,13
"14",-73.9639832886071,40.7909532437095,"30B-PM-1019-08","30B","PM",10192018,8,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9639832886071 40.7909532437095)",NA,19,4,19,13
"15",-73.9720907384613,40.7762987836055,"13C-PM-1019-01","13C","PM",10192018,1,"Adult","Gray",NA,"Gray+",NA,"Above Ground","7",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9720907384613 40.7762987836055)",NA,19,4,19,13
"16",-73.958356112357,40.796014459571,"38C-AM-1019-07","38C","AM",10192018,7,"Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"POINT (-73.958356112357 40.796014459571)",NA,19,4,19,13
"17",-73.9705123624953,40.7731723757869,"10F-PM-1019-11","10F","PM",10192018,11,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE","Grassy area",FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9705123624953 40.7731723757869)",NA,19,4,19,13
"18",-73.9730224561601,40.7796833353894,"16A-PM-1019-04","16A","PM",10192018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,"POINT (-73.9730224561601 40.7796833353894)",NA,19,4,19,13
"19",-73.9707197274481,40.7773956803431,"14D-PM-1019-12","14D","PM",10192018,12,"Adult","Gray",NA,"Gray+",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9707197274481 40.7773956803431)",NA,19,4,19,13
"20",-73.9576035072364,40.7966120824816,"38C-AM-1019-01","38C","AM",10192018,1,"Juvenile","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"runs from (lawnmower)","POINT (-73.9576035072364 40.7966120824816)",NA,19,4,19,13
